<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
USDRUB;60;20190801;060000;63.4700000
USDRUB;60;20190801;070000;63.5650000
USDRUB;60;20190801;080000;63.5730000
USDRUB;60;20190801;090000;63.6390000
USDRUB;60;20190801;100000;63.7483000
USDRUB;60;20190801;110000;63.8231000
USDRUB;60;20190801;120000;63.8420000
USDRUB;60;20190801;130000;63.7486000
USDRUB;60;20190801;140000;63.8000000
USDRUB;60;20190801;150000;63.9233000
USDRUB;60;20190801;160000;63.9899000
USDRUB;60;20190801;170000;64.0938000
USDRUB;60;20190801;180000;63.9673000
USDRUB;60;20190801;190000;63.8643000
USDRUB;60;20190801;200000;63.7710000
USDRUB;60;20190801;210000;64.1999000
USDRUB;60;20190801;220000;64.3055000
USDRUB;60;20190801;230000;64.3470000
USDRUB;60;20190802;000000;64.3660000
USDRUB;60;20190802;010000;64.2182000
USDRUB;60;20190802;020000;64.2926000
USDRUB;60;20190802;030000;64.2973000
USDRUB;60;20190802;040000;64.2943000
USDRUB;60;20190802;050000;64.2695000
USDRUB;60;20190802;060000;64.3135000
USDRUB;60;20190802;070000;64.3180000
USDRUB;60;20190802;080000;64.3359000
USDRUB;60;20190802;090000;64.7073000
USDRUB;60;20190802;100000;64.7008000
USDRUB;60;20190802;110000;64.5840000
USDRUB;60;20190802;120000;64.8660000
USDRUB;60;20190802;130000;64.9282000
USDRUB;60;20190802;140000;64.9798000
USDRUB;60;20190802;150000;65.2220000
USDRUB;60;20190802;160000;65.2270000
USDRUB;60;20190802;170000;65.2251000
USDRUB;60;20190802;180000;65.4052000
USDRUB;60;20190802;190000;65.0856000
USDRUB;60;20190802;200000;65.0118000
USDRUB;60;20190802;210000;65.1385000
USDRUB;60;20190802;220000;65.1725000
USDRUB;60;20190802;230000;65.1924000
USDRUB;60;20190803;000000;64.8645000
USDRUB;60;20190803;010000;65.1552000
USDRUB;60;20190804;230000;65.4963000
USDRUB;60;20190805;000000;65.2590000
USDRUB;60;20190805;010000;65.0902000
USDRUB;60;20190805;020000;65.1010000
USDRUB;60;20190805;030000;65.1423000
USDRUB;60;20190805;040000;65.1115000
USDRUB;60;20190805;050000;65.3920000
USDRUB;60;20190805;060000;65.4458000
USDRUB;60;20190805;070000;65.4670000
USDRUB;60;20190805;080000;65.3642000
USDRUB;60;20190805;090000;65.5358000
USDRUB;60;20190805;100000;65.3344000
USDRUB;60;20190805;110000;64.9662000
USDRUB;60;20190805;120000;64.9794000
USDRUB;60;20190805;130000;64.9156000
USDRUB;60;20190805;140000;65.0015000
USDRUB;60;20190805;150000;64.9500000
USDRUB;60;20190805;160000;64.9830000
USDRUB;60;20190805;170000;65.0570000
USDRUB;60;20190805;180000;65.1818000
USDRUB;60;20190805;190000;65.0730000
USDRUB;60;20190805;200000;65.3240000
USDRUB;60;20190805;210000;65.5410000
USDRUB;60;20190805;220000;65.5742000
USDRUB;60;20190805;230000;65.4829000
USDRUB;60;20190806;000000;65.4560000
USDRUB;60;20190806;010000;65.4627000
USDRUB;60;20190806;020000;65.7180000
USDRUB;60;20190806;030000;65.7056000
USDRUB;60;20190806;040000;66.1659000
USDRUB;60;20190806;050000;65.5890000
USDRUB;60;20190806;060000;65.5960000
USDRUB;60;20190806;070000;65.5592000
USDRUB;60;20190806;080000;65.5134000
USDRUB;60;20190806;090000;65.2515000
USDRUB;60;20190806;100000;65.3405000
USDRUB;60;20190806;110000;65.1741000
USDRUB;60;20190806;120000;65.1420000
USDRUB;60;20190806;130000;65.2104000
USDRUB;60;20190806;140000;65.1550000
USDRUB;60;20190806;150000;65.0284000
USDRUB;60;20190806;160000;65.0696000
USDRUB;60;20190806;170000;65.0603000
USDRUB;60;20190806;180000;65.2808000
USDRUB;60;20190806;190000;65.1986000
USDRUB;60;20190806;200000;65.2680000
USDRUB;60;20190806;210000;65.2950000
USDRUB;60;20190806;220000;65.2190000
USDRUB;60;20190806;230000;65.2851000
USDRUB;60;20190807;000000;65.2696000
USDRUB;60;20190807;010000;65.2763000
USDRUB;60;20190807;020000;65.2695000
USDRUB;60;20190807;030000;65.2730000
USDRUB;60;20190807;040000;65.2917000
USDRUB;60;20190807;050000;65.2663000
USDRUB;60;20190807;060000;65.2386000
USDRUB;60;20190807;070000;65.2437000
USDRUB;60;20190807;080000;65.2390000
USDRUB;60;20190807;090000;65.2030000
USDRUB;60;20190807;100000;65.1514000
USDRUB;60;20190807;110000;65.0482000
USDRUB;60;20190807;120000;65.0746000
USDRUB;60;20190807;130000;64.9604000
USDRUB;60;20190807;140000;65.0411000
USDRUB;60;20190807;150000;64.9889000
USDRUB;60;20190807;160000;65.2230000
USDRUB;60;20190807;170000;65.5558000
USDRUB;60;20190807;180000;65.4492000
USDRUB;60;20190807;190000;65.5996000
USDRUB;60;20190807;200000;65.6070000
USDRUB;60;20190807;210000;65.5558000
USDRUB;60;20190807;220000;65.4517000
USDRUB;60;20190807;230000;65.3566000
USDRUB;60;20190808;000000;65.2990000
USDRUB;60;20190808;010000;65.3838000
USDRUB;60;20190808;020000;65.3759000
USDRUB;60;20190808;030000;65.3738000
USDRUB;60;20190808;040000;65.3580000
USDRUB;60;20190808;050000;65.3986000
USDRUB;60;20190808;060000;65.2668000
USDRUB;60;20190808;070000;65.2461000
USDRUB;60;20190808;080000;65.2556000
USDRUB;60;20190808;090000;65.1884000
USDRUB;60;20190808;100000;65.1707000
USDRUB;60;20190808;110000;65.0513000
USDRUB;60;20190808;120000;65.1347000
USDRUB;60;20190808;130000;65.1430000
USDRUB;60;20190808;140000;65.2782000
USDRUB;60;20190808;150000;65.2756000
USDRUB;60;20190808;160000;65.2673000
USDRUB;60;20190808;170000;65.2057000
USDRUB;60;20190808;180000;65.2080000
USDRUB;60;20190808;190000;65.1531000
USDRUB;60;20190808;200000;65.1024000
USDRUB;60;20190808;210000;65.0787000
USDRUB;60;20190808;220000;65.0647000
USDRUB;60;20190808;230000;65.0668000
USDRUB;60;20190809;000000;65.0400000
USDRUB;60;20190809;010000;65.0810000
USDRUB;60;20190809;020000;65.0693000
USDRUB;60;20190809;030000;65.0907000
USDRUB;60;20190809;040000;65.0907000
USDRUB;60;20190809;050000;65.0888000
USDRUB;60;20190809;060000;65.1101000
USDRUB;60;20190809;070000;65.1150000
USDRUB;60;20190809;080000;65.0900000
USDRUB;60;20190809;090000;65.0370000
USDRUB;60;20190809;100000;65.0579000
USDRUB;60;20190809;110000;65.3343000
USDRUB;60;20190809;120000;65.3372000
USDRUB;60;20190809;130000;65.3890000
USDRUB;60;20190809;140000;65.4582000
USDRUB;60;20190809;150000;65.4074000
USDRUB;60;20190809;160000;65.3817000
USDRUB;60;20190809;170000;65.2761000
USDRUB;60;20190809;180000;65.4321000
USDRUB;60;20190809;190000;65.4906000
USDRUB;60;20190809;200000;65.4281000
USDRUB;60;20190809;210000;65.4213000
USDRUB;60;20190809;220000;65.4447000
USDRUB;60;20190809;230000;65.3713000
USDRUB;60;20190810;000000;65.2455000
USDRUB;60;20190810;010000;65.2400000
USDRUB;60;20190811;200000;65.2450000
USDRUB;60;20190811;230000;65.2614000
USDRUB;60;20190812;000000;65.3770000
USDRUB;60;20190812;010000;65.3020000
USDRUB;60;20190812;020000;65.3266000
USDRUB;60;20190812;030000;65.3274000
USDRUB;60;20190812;040000;65.3247000
USDRUB;60;20190812;050000;65.3244000
USDRUB;60;20190812;060000;65.2850000
USDRUB;60;20190812;070000;65.3120000
USDRUB;60;20190812;080000;65.2672000
USDRUB;60;20190812;090000;65.2495000
USDRUB;60;20190812;100000;65.2650000
USDRUB;60;20190812;110000;65.3932000
USDRUB;60;20190812;120000;65.4453000
USDRUB;60;20190812;130000;65.4510000
USDRUB;60;20190812;140000;65.5956000
USDRUB;60;20190812;150000;65.5677000
USDRUB;60;20190812;160000;65.5668000
USDRUB;60;20190812;170000;65.6302000
USDRUB;60;20190812;180000;65.5471000
USDRUB;60;20190812;190000;65.4618000
USDRUB;60;20190812;200000;65.4560000
USDRUB;60;20190812;210000;65.4870000
USDRUB;60;20190812;220000;65.4780000
USDRUB;60;20190812;230000;65.4500000
USDRUB;60;20190813;000000;65.4138000
USDRUB;60;20190813;010000;65.4540000
USDRUB;60;20190813;020000;65.4321000
USDRUB;60;20190813;030000;65.4167000
USDRUB;60;20190813;040000;65.4424000
USDRUB;60;20190813;050000;65.4480000
USDRUB;60;20190813;060000;65.4560000
USDRUB;60;20190813;070000;65.4507000
USDRUB;60;20190813;080000;65.4218000
USDRUB;60;20190813;090000;65.3923000
USDRUB;60;20190813;100000;65.5200000
USDRUB;60;20190813;110000;65.6072000
USDRUB;60;20190813;120000;65.5391000
USDRUB;60;20190813;130000;65.6008000
USDRUB;60;20190813;140000;65.4878000
USDRUB;60;20190813;150000;65.5550000
USDRUB;60;20190813;160000;65.6680000
USDRUB;60;20190813;170000;65.3309000
USDRUB;60;20190813;180000;65.1173000
USDRUB;60;20190813;190000;65.0266000
USDRUB;60;20190813;200000;64.8385000
USDRUB;60;20190813;210000;64.9350000
USDRUB;60;20190813;220000;64.9362000
USDRUB;60;20190813;230000;64.9468000
USDRUB;60;20190814;000000;64.9090000
USDRUB;60;20190814;010000;64.8865000
USDRUB;60;20190814;020000;64.9180000
USDRUB;60;20190814;030000;64.9093000
USDRUB;60;20190814;040000;64.9031000
USDRUB;60;20190814;050000;64.9148000
USDRUB;60;20190814;060000;64.9618000
USDRUB;60;20190814;070000;64.9632000
USDRUB;60;20190814;080000;64.9340000
USDRUB;60;20190814;090000;64.9511000
USDRUB;60;20190814;100000;65.0134000
USDRUB;60;20190814;110000;65.1788000
USDRUB;60;20190814;120000;65.3013000
USDRUB;60;20190814;130000;65.2506000
USDRUB;60;20190814;140000;65.2642000
USDRUB;60;20190814;150000;65.5248000
USDRUB;60;20190814;160000;65.5513000
USDRUB;60;20190814;170000;65.7357000
USDRUB;60;20190814;180000;65.9467000
USDRUB;60;20190814;190000;65.9970000
USDRUB;60;20190814;200000;66.0576000
USDRUB;60;20190814;210000;66.0673000
USDRUB;60;20190814;220000;66.0463000
USDRUB;60;20190814;230000;66.0460000
USDRUB;60;20190815;000000;66.0740000
USDRUB;60;20190815;010000;66.0565000
USDRUB;60;20190815;020000;66.0667000
USDRUB;60;20190815;030000;66.0700000
USDRUB;60;20190815;040000;66.0528000
USDRUB;60;20190815;050000;66.0557000
USDRUB;60;20190815;060000;65.9647000
USDRUB;60;20190815;070000;65.8896000
USDRUB;60;20190815;080000;65.8609000
USDRUB;60;20190815;090000;65.7560000
USDRUB;60;20190815;100000;65.6957000
USDRUB;60;20190815;110000;65.9340000
USDRUB;60;20190815;120000;66.0560000
USDRUB;60;20190815;130000;66.1308000
USDRUB;60;20190815;140000;66.3893000
USDRUB;60;20190815;150000;66.2136000
USDRUB;60;20190815;160000;66.1870000
USDRUB;60;20190815;170000;66.1140000
USDRUB;60;20190815;180000;66.2655000
USDRUB;60;20190815;190000;66.1063000
USDRUB;60;20190815;200000;66.1363000
USDRUB;60;20190815;210000;66.1510000
USDRUB;60;20190815;220000;66.1170000
USDRUB;60;20190815;230000;66.0988000
USDRUB;60;20190816;000000;66.0321000
USDRUB;60;20190816;010000;66.1192000
USDRUB;60;20190816;020000;66.1370000
USDRUB;60;20190816;030000;66.0724000
USDRUB;60;20190816;040000;66.0745000
USDRUB;60;20190816;050000;66.0340000
USDRUB;60;20190816;060000;66.0690000
USDRUB;60;20190816;070000;66.0300000
USDRUB;60;20190816;080000;66.0422000
USDRUB;60;20190816;090000;65.9930000
USDRUB;60;20190816;100000;65.9961000
USDRUB;60;20190816;110000;66.0470000
USDRUB;60;20190816;120000;65.8800000
USDRUB;60;20190816;130000;65.9482000
USDRUB;60;20190816;140000;66.1020000
USDRUB;60;20190816;150000;66.2700000
USDRUB;60;20190816;160000;66.2460000
USDRUB;60;20190816;170000;66.3810000
USDRUB;60;20190816;180000;66.4136000
USDRUB;60;20190816;190000;66.4817000
USDRUB;60;20190816;200000;66.4838000
USDRUB;60;20190816;210000;66.4445000
USDRUB;60;20190816;220000;66.4788000
USDRUB;60;20190816;230000;66.4879000
USDRUB;60;20190817;000000;66.4700000
USDRUB;60;20190817;010000;66.4810000
USDRUB;60;20190818;210000;66.4700000
USDRUB;60;20190818;230000;66.2700000
USDRUB;60;20190819;000000;66.2700000
USDRUB;60;20190819;010000;66.3185000
USDRUB;60;20190819;020000;66.3115000
USDRUB;60;20190819;030000;66.3652000
USDRUB;60;20190819;040000;66.3810000
USDRUB;60;20190819;050000;66.3680000
USDRUB;60;20190819;060000;66.4038000
USDRUB;60;20190819;070000;66.3620000
USDRUB;60;20190819;080000;66.4030000
USDRUB;60;20190819;090000;66.3708000
USDRUB;60;20190819;100000;66.3080000
USDRUB;60;20190819;110000;66.7088000
USDRUB;60;20190819;120000;66.8336000
USDRUB;60;20190819;130000;66.8792000
USDRUB;60;20190819;140000;66.8863000
USDRUB;60;20190819;150000;66.9217000
USDRUB;60;20190819;160000;66.7872000
USDRUB;60;20190819;170000;66.8756000
USDRUB;60;20190819;180000;66.8328000
USDRUB;60;20190819;190000;66.8370000
USDRUB;60;20190819;200000;66.8754000
USDRUB;60;20190819;210000;66.9063000
USDRUB;60;20190819;220000;66.8640000
USDRUB;60;20190819;230000;66.8500000
USDRUB;60;20190820;000000;66.9630000
USDRUB;60;20190820;010000;67.0131000
USDRUB;60;20190820;020000;66.9510000
USDRUB;60;20190820;030000;66.9456000
USDRUB;60;20190820;040000;66.9360000
USDRUB;60;20190820;050000;66.9329000
USDRUB;60;20190820;060000;66.9538000
USDRUB;60;20190820;070000;66.9688000
USDRUB;60;20190820;080000;66.9688000
USDRUB;60;20190820;090000;66.9582000
USDRUB;60;20190820;100000;66.9497000
USDRUB;60;20190820;110000;66.7318000
USDRUB;60;20190820;120000;66.6447000
USDRUB;60;20190820;130000;66.7703000
USDRUB;60;20190820;140000;66.7298000
USDRUB;60;20190820;150000;66.6042000
USDRUB;60;20190820;160000;66.6350000
USDRUB;60;20190820;170000;66.6117000
USDRUB;60;20190820;180000;66.6129000
USDRUB;60;20190820;190000;66.5814000
USDRUB;60;20190820;200000;66.5112000
USDRUB;60;20190820;210000;66.4537000
USDRUB;60;20190820;220000;66.4463000
USDRUB;60;20190820;230000;66.4660000
USDRUB;60;20190821;000000;66.4740000
USDRUB;60;20190821;010000;66.4163000
USDRUB;60;20190821;020000;66.4223000
USDRUB;60;20190821;030000;66.4412000
USDRUB;60;20190821;040000;66.4496000
USDRUB;60;20190821;050000;66.4824000
USDRUB;60;20190821;060000;66.4870000
USDRUB;60;20190821;070000;66.4382000
USDRUB;60;20190821;080000;66.4760000
USDRUB;60;20190821;090000;66.3972000
USDRUB;60;20190821;100000;66.2930000
USDRUB;60;20190821;110000;66.2090000
USDRUB;60;20190821;120000;66.2016000
USDRUB;60;20190821;130000;66.0769000
USDRUB;60;20190821;140000;65.9021000
USDRUB;60;20190821;150000;65.8622000
USDRUB;60;20190821;160000;65.8230000
USDRUB;60;20190821;170000;65.7909000
USDRUB;60;20190821;180000;65.8980000
USDRUB;60;20190821;190000;65.6890000
USDRUB;60;20190821;200000;65.7592000
USDRUB;60;20190821;210000;65.7990000
USDRUB;60;20190821;220000;65.8352000
USDRUB;60;20190821;230000;65.8164000
USDRUB;60;20190822;000000;65.7563000
USDRUB;60;20190822;010000;65.7523000
USDRUB;60;20190822;020000;65.7584000
USDRUB;60;20190822;030000;65.7802000
USDRUB;60;20190822;040000;65.7762000
USDRUB;60;20190822;050000;65.7811000
USDRUB;60;20190822;060000;65.7795000
USDRUB;60;20190822;070000;65.8600000
USDRUB;60;20190822;080000;65.8530000
USDRUB;60;20190822;090000;65.8300000
USDRUB;60;20190822;100000;65.7940000
USDRUB;60;20190822;110000;65.4934000
USDRUB;60;20190822;120000;65.5247000
USDRUB;60;20190822;130000;65.6370000
USDRUB;60;20190822;140000;65.6920000
USDRUB;60;20190822;150000;65.5848000
USDRUB;60;20190822;160000;65.6529000
USDRUB;60;20190822;170000;65.6188000
USDRUB;60;20190822;180000;65.6840000
USDRUB;60;20190822;190000;65.7062000
USDRUB;60;20190822;200000;65.7250000
USDRUB;60;20190822;210000;65.5715000
USDRUB;60;20190822;220000;65.6089000
USDRUB;60;20190822;230000;65.6320000
USDRUB;60;20190823;000000;65.5700000
USDRUB;60;20190823;010000;65.5450000
USDRUB;60;20190823;020000;65.5300000
USDRUB;60;20190823;030000;65.5249000
USDRUB;60;20190823;040000;65.5533000
USDRUB;60;20190823;050000;65.5728000
USDRUB;60;20190823;060000;65.5963000
USDRUB;60;20190823;070000;65.5800000
USDRUB;60;20190823;080000;65.5100000
USDRUB;60;20190823;090000;65.5040000
USDRUB;60;20190823;100000;65.6016000
USDRUB;60;20190823;110000;65.5642000
USDRUB;60;20190823;120000;65.5574000
USDRUB;60;20190823;130000;65.6544000
USDRUB;60;20190823;140000;65.6331000
USDRUB;60;20190823;150000;65.6853000
USDRUB;60;20190823;160000;65.9356000
USDRUB;60;20190823;170000;65.9940000
USDRUB;60;20190823;180000;65.6429000
USDRUB;60;20190823;190000;66.1428000
USDRUB;60;20190823;200000;66.0363000
USDRUB;60;20190823;210000;66.0448000
USDRUB;60;20190823;220000;66.0139000
USDRUB;60;20190823;230000;66.0030000
USDRUB;60;20190824;000000;65.9940000
USDRUB;60;20190824;010000;65.6287000
USDRUB;60;20190825;200000;65.9950000
USDRUB;60;20190825;230000;66.0930000
USDRUB;60;20190826;000000;66.1640000
USDRUB;60;20190826;010000;66.1990000
USDRUB;60;20190826;020000;66.2204000
USDRUB;60;20190826;030000;66.2590000
USDRUB;60;20190826;040000;66.2390000
USDRUB;60;20190826;050000;66.2153000
USDRUB;60;20190826;060000;66.2150000
USDRUB;60;20190826;070000;66.2320000
USDRUB;60;20190826;080000;66.2215000
USDRUB;60;20190826;090000;66.1952000
USDRUB;60;20190826;100000;65.9220000
USDRUB;60;20190826;110000;65.9705000
USDRUB;60;20190826;120000;65.8994000
USDRUB;60;20190826;130000;66.0310000
USDRUB;60;20190826;140000;66.0704000
USDRUB;60;20190826;150000;65.9110000
USDRUB;60;20190826;160000;65.8652000
USDRUB;60;20190826;170000;66.0699000
USDRUB;60;20190826;180000;66.0385000
USDRUB;60;20190826;190000;66.0190000
USDRUB;60;20190826;200000;66.0260000
USDRUB;60;20190826;210000;65.9928000
USDRUB;60;20190826;220000;66.0770000
USDRUB;60;20190826;230000;66.0600000
USDRUB;60;20190827;000000;66.0735000
USDRUB;60;20190827;010000;66.0838000
USDRUB;60;20190827;020000;66.0781000
USDRUB;60;20190827;030000;66.1136000
USDRUB;60;20190827;040000;66.0840000
USDRUB;60;20190827;050000;66.0740000
USDRUB;60;20190827;060000;66.0852000
USDRUB;60;20190827;070000;66.0824000
USDRUB;60;20190827;080000;66.0174000
USDRUB;60;20190827;090000;66.0920000
USDRUB;60;20190827;100000;66.1230000
USDRUB;60;20190827;110000;66.3025000
USDRUB;60;20190827;120000;66.3311000
USDRUB;60;20190827;130000;66.3446000
USDRUB;60;20190827;140000;66.3370000
USDRUB;60;20190827;150000;66.5400000
USDRUB;60;20190827;160000;66.3162000
USDRUB;60;20190827;170000;66.3585000
USDRUB;60;20190827;180000;66.5046000
USDRUB;60;20190827;190000;66.6288000
USDRUB;60;20190827;200000;66.6640000
USDRUB;60;20190827;210000;66.5760000
USDRUB;60;20190827;220000;66.4776000
USDRUB;60;20190827;230000;66.5050000
USDRUB;60;20190828;000000;66.4140000
USDRUB;60;20190828;010000;66.4107000
USDRUB;60;20190828;020000;66.4130000
USDRUB;60;20190828;030000;66.4300000
USDRUB;60;20190828;040000;66.4350000
USDRUB;60;20190828;050000;66.4277000
USDRUB;60;20190828;060000;66.4032000
USDRUB;60;20190828;070000;66.4595000
USDRUB;60;20190828;080000;66.4457000
USDRUB;60;20190828;090000;66.4530000
USDRUB;60;20190828;100000;66.4050000
USDRUB;60;20190828;110000;66.4560000
USDRUB;60;20190828;120000;66.6902000
USDRUB;60;20190828;130000;66.7939000
USDRUB;60;20190828;140000;66.7664000
USDRUB;60;20190828;150000;66.7453000
USDRUB;60;20190828;160000;66.7316000
USDRUB;60;20190828;170000;66.7700000
USDRUB;60;20190828;180000;66.6682000
USDRUB;60;20190828;190000;66.5700000
USDRUB;60;20190828;200000;66.5875000
USDRUB;60;20190828;210000;66.6250000
USDRUB;60;20190828;220000;66.7099000
USDRUB;60;20190828;230000;66.7200000
USDRUB;60;20190829;000000;66.8040000
USDRUB;60;20190829;010000;66.7452000
USDRUB;60;20190829;020000;66.7612000
USDRUB;60;20190829;030000;66.7589000
USDRUB;60;20190829;040000;66.7310000
USDRUB;60;20190829;050000;66.7120000
USDRUB;60;20190829;060000;66.7050000
USDRUB;60;20190829;070000;66.6630000
USDRUB;60;20190829;080000;66.6789000
USDRUB;60;20190829;090000;66.5580000
USDRUB;60;20190829;100000;66.7859000
USDRUB;60;20190829;110000;66.6149000
USDRUB;60;20190829;120000;66.6854000
USDRUB;60;20190829;130000;66.6456000
USDRUB;60;20190829;140000;66.6280000
USDRUB;60;20190829;150000;66.5539000
USDRUB;60;20190829;160000;66.6270000
USDRUB;60;20190829;170000;66.6694000
USDRUB;60;20190829;180000;66.6356000
USDRUB;60;20190829;190000;66.5227000
USDRUB;60;20190829;200000;66.5090000
USDRUB;60;20190829;210000;66.4700000
USDRUB;60;20190829;220000;66.5050000
USDRUB;60;20190829;230000;66.5790000
USDRUB;60;20190830;000000;66.4995000
USDRUB;60;20190830;010000;66.5239000
USDRUB;60;20190830;020000;66.5180000
USDRUB;60;20190830;030000;66.4953000
USDRUB;60;20190830;040000;66.5006000
USDRUB;60;20190830;050000;66.5210000
USDRUB;60;20190830;060000;66.5524000
